"","Taxon","X","site_code","n_treat_years","sum.ctrl.cover","mean.ctrl.cover","sum.drt.cover","mean.drt.cover","sum.cover.response","mean.cover.response","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group","site.id"
"641","LYTHRUM HYSSOPIFOLIA",5780,"scruzh.us",1,0,0,14.11593,7.057965,14.11593,7.057965,NA,0.305833333,NA,24.09,NA,NA,NA,NA,"FORB","ANNUAL","FORB",70
"642","LYTHRUM HYSSOPIFOLIA",1967,"chilcasdrt.ar",1,0.25,0.25,0,0,-0.25,-0.25,NA,0.305833333,NA,24.09,NA,NA,NA,NA,"FORB","ANNUAL","FORB",19
"643","MACHAERANTHERA PINNATIFIDA",5984,"sevblack.us",1,8.5,2.833333333,0,0,-8.5,-2.833333333,NA,NA,NA,14.18259087,1.335,NA,9.58714,0.248,"FORB","PERENNIAL","FORB",73
"644","MACHAERANTHERA PINNATIFIDA",1526,"cdpt_drt.us",1,0.6,0.3,0.1,0.1,-0.5,-0.2,NA,NA,NA,14.18259087,1.335,NA,9.58714,0.248,"FORB","PERENNIAL","FORB",13
"645","MACHAERANTHERA PINNATIFIDA",5999,"sevmixed.us",1,1.5,0.5,1,0.5,-0.5,0,NA,NA,NA,14.18259087,1.335,NA,9.58714,0.248,"FORB","PERENNIAL","FORB",75
"646","MAIREANA PYRAMIDATA",1261,"brokenh.au",1,28,9.333333333,0,0,-28,-9.333333333,27.8895,1.24,NA,3.695186729,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",9
"647","MAIREANA PYRAMIDATA",4539,"milparinka.au",1,0,0,15,15,15,15,27.8895,1.24,NA,3.695186729,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",54
"648","MAIREANA SEDIFOLIA",2357,"credom.au",1,20.5,10.25,1,1,-19.5,-9.25,39.14135,1.3,NA,4.952222222,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",25
"649","MAIREANA SEDIFOLIA",2274,"credoj.au",1,7.5,1.875,17,3.4,9.5,1.525,39.14135,1.3,NA,4.952222222,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",24
"650","MALACOTHRIX GLABRATA",2976,"gmmolar.us",1,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,0.2545,NA,NA,NA,NA,"FORB","ANNUAL","FORB",33
"651","MALACOTHRIX GLABRATA",4636,"nnss.us",1,9.3243112,1.1655389,14.1346643,1.41346643,4.8103531,0.24792753,NA,NA,NA,0.2545,NA,NA,NA,NA,"FORB","ANNUAL","FORB",56
"652","MARSDENIA AUSTRALIS",2364,"credom.au",1,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,5.8,NA,NA,NA,NA,"VINE","PERENNIAL","FORB",25
"653","MEDICAGO LUPULINA",3285,"jenadrt.de",1,2,0.666666667,1,0.5,-1,-0.166666667,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME",39
"654","MEDICAGO LUPULINA",2647,"elvadrt.ee",1,22,7.333333333,9,3,-13,-4.333333333,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME",27
"655","MEDICAGO LUPULINA",101,"allmendb.ch",1,2,1,0.25,0.25,-1.75,-0.75,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME",1
"656","MEDICAGO LUPULINA",2759,"esw.ca",1,2,2,3,1.5,1,-0.5,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME",28
"657","MEDICAGO LUPULINA",247,"allmendo.ch",1,0.25,0.25,0,0,-0.25,-0.25,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME",2
"658","MEDICAGO MINIMA",2365,"credom.au",1,23,5.75,2,2,-21,-3.75,36.2,0.1701,NA,24.66638889,0.22,0.0815,211.5066667,0.3834,"LEGUME","ANNUAL","LEGUME",25
"659","MEDICAGO MINIMA",3836,"kiskun.hu",1,0.1,0.1,0.01,0.01,-0.09,-0.09,36.2,0.1701,NA,24.66638889,0.22,0.0815,211.5066667,0.3834,"LEGUME","ANNUAL","LEGUME",46
"660","MEDICAGO MINIMA",2281,"credoj.au",1,32,8,0,0,-32,-8,36.2,0.1701,NA,24.66638889,0.22,0.0815,211.5066667,0.3834,"LEGUME","ANNUAL","LEGUME",24
"661","MELICYTUS DENTATUS",2889,"falls.au",1,1.5,0.5,0,0,-1.5,-0.5,NA,3,NA,25.06241344,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",31
"662","MELILOTUS OFFICINALIS",4373,"marcdrt.ar",1,0,0,1,1,1,1,NA,1.5,3.75,19.375,1.16,0.12,100,0.29,"GRASS","BIENNIAL","LEGUME",51
"663","MICROSERIS LANCEOLATA",2891,"falls.au",1,0,0,1,1,1,1,NA,0.4,NA,11.380814,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",31
"664","MICROSERIS SCAPIGERA",3422,"jilpanger.au",1,1,0.5,0.5,0.5,-0.5,0,NA,0.36,NA,35.23,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",40
"665","MICROSTACHYS CORNICULATA",3013,"guaribas.br",1,1,0.5,0,0,-1,-0.5,NA,NA,NA,5.8,NA,NA,NA,NA,"SUBSHRUB","PERENNIAL","WOODY",34
"666","MILLOTIA TENUIFOLIA",3426,"jilpanger.au",1,2,0.666666667,0.5,0.5,-1.5,-0.166666667,NA,0.12,NA,36.253385,NA,NA,NA,NA,"FORB","ANNUAL","FORB",40
"667","MINUARTIA GLOMERATA",3838,"kiskun.hu",1,0.2,0.2,0.21,0.07,0.01,-0.13,NA,NA,NA,11.1936,NA,NA,NA,NA,"FORB","ANNUAL","FORB",46
"668","MOLINIA CAERULEA",4150,"lygraint.no",1,1,1,6,6,5,5,19.7245873,0.699125,8.366751778,17.87260174,0.8,0.20066,56.8752851,0.269333333,"GRASS","NULL","GRASS",49
"669","MOLINIA CAERULEA",4246,"lygraold.no",1,8,8,3,1.5,-5,-6.5,19.7245873,0.699125,8.366751778,17.87260174,0.8,0.20066,56.8752851,0.269333333,"GRASS","NULL","GRASS",50
"670","MONARDA FISTULOSA",1679,"cedartrait.us",1,2,2,8,8,6,6,11.29051118,0.662,17.87547,26.21085308,0.1016,0.165191358,93.37285277,0.28925,"FORB","PERENNIAL","FORB",15
"671","MONARDA PUNCTATA",6052,"slp.us",1,0,0,5,5,5,5,13.2,0.4265,NA,18.95202815,NA,NA,NA,NA,"FORB","ANNUAL","FORB",76
"672","MORELLA CERIFERA",5645,"sand.us",1,1,1,1,1,0,0,NA,5.823692308,12.65043574,16.30496347,0.508,0.136588343,42.07931829,0.313333333,"SHRUB","PERENNIAL","WOODY",68
"673","MUHLENBERGIA ARENICOLA",5985,"sevblack.us",1,2,1,1,1,-1,0,NA,NA,NA,14.31621017,NA,NA,139.5016,0.034,"GRASS","PERENNIAL","GRASS",73
"674","MUHLENBERGIA RACEMOSA",1590,"cedarsav.us",1,5,5,0,0,-5,-5,31.043,0.684,NA,31.89085821,0.065,NA,71.52399084,NA,"GRASS","PERENNIAL","GRASS",14
"675","MUHLENBERGIA RICHARDSONIS",3568,"kernb.ca",1,3,3,0,0,-3,-3,20.5218701,0.1524,NA,13.97,0.1524,NA,NA,NA,"GRAMINOID","PERENNIAL","GRASS",43
"676","MYOSOTIS STRICTA",3840,"kiskun.hu",1,0.01,0.01,0,0,-0.01,-0.01,NA,0.136666667,NA,21.00716667,NA,NA,NA,NA,"FORB","ANNUAL","FORB",46
"677","NARTHECIUM OSSIFRAGUM",4249,"lygraold.no",1,0,0,6,3,6,3,24.7,0.2325,NA,24.15,0.22,NA,NA,NA,"FORB","NULL","FORB",50
"678","NASSELLA NEESIANA",4590,"naposta.ar",1,150,50,110,36.66666667,-40,-13.33333333,14.2304221,0.8,NA,16,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",55
"679","NASSELLA TRICHOTOMA",4594,"naposta.ar",1,60,20,50,25,-10,5,NA,0.7,NA,11.297312,NA,NA,NA,0.77666667,"GRASS","PERENNIAL","GRASS",55
"680","NASSELLA VIRIDULA",4454,"matador.ca",1,68,22.66666667,56,18.66666667,-12,-4,12.6088734,0.6096,NA,10.77,0.3556,0.517363388,54.89286067,0.23675,"GRAMINOID","PERENNIAL","GRASS",52
"681","NASSELLA VIRIDULA",3684,"kernnu.ca",1,2,2,1,1,-1,-1,12.6088734,0.6096,NA,10.77,0.3556,0.517363388,54.89286067,0.23675,"GRAMINOID","PERENNIAL","GRASS",44
"682","NEOTTIA OVATA",5369,"pineta.es",1,3,3,7,1.75,4,-1.25,NA,0.32,NA,30.18571429,NA,NA,NA,NA,"FORB","NULL","FORB",64
"683","NEURACHNE ALOPECUROIDEA",3428,"jilpanger.au",1,2,0.666666667,20,6.666666667,18,6,NA,0.5,NA,7.6793,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",40
"684","NOTICASTRUM SERICEUM",6130,"spvdrt.ar",1,1,1,8,4,7,3,30.175,NA,NA,36.99,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",77
"685","NOTICASTRUM SERICEUM",1843,"chacra.ar",1,0,0,0.5,0.5,0.5,0.5,30.175,NA,NA,36.99,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",17
"686","OREOCHLOA DISTICHA",5299,"passogavia.it",1,11,5.5,0.55,0.275,-10.45,-5.225,22,0.115,NA,9.2,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",63
"687","OXALIS CONORRHIZA",4598,"naposta.ar",1,0,0,1,1,1,1,NA,0.1176,NA,42.67,NA,NA,NA,NA,"FORB","PERENNIAL, ANNUAL (Yarramundi Drt)","FORB",55
"688","OXALIS DILLENII",6058,"slp.us",1,1,1,5,2.5,4,1.5,NA,0.188478161,NA,41.82566697,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",76
"689","PANICUM ACUMINATUM",1593,"cedarsav.us",1,3,3,4,4,1,1,17.50836364,0.238666667,NA,21.67056595,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",14
"690","PANICUM CAPILLARE",3940,"konzadrt.us",1,18,9,3,1.5,-15,-7.5,17.0314031,0.43545,NA,27.43942379,0.62,0.14,218,0.1917,"GRASS","ANNUAL","GRASS",47
"691","PANICUM OLIGOSANTHES",1595,"cedarsav.us",1,5,5,0,0,-5,-5,17.37461517,0.38,NA,22.63325572,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",14
"692","PANICUM OLIGOSANTHES",1683,"cedartrait.us",1,0,0,2,2,2,2,17.37461517,0.38,NA,22.63325572,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",15
"693","PANICUM SABULORUM",1975,"chilcasdrt.ar",1,4.5,1.5,0,0,-4.5,-1.5,NA,0.258884374,NA,24,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",19
"694","PANICUM VIRGATUM",1686,"cedartrait.us",1,1,1,4,4,3,3,13.38217228,0.926,7.8,29.26984617,0.075,0.32898758,120.510799,0.39,"GRASS","PERENNIAL","GRASS",15
"695","PANICUM VIRGATUM",1597,"cedarsav.us",1,2,2,0,0,-2,-2,13.38217228,0.926,7.8,29.26984617,0.075,0.32898758,120.510799,0.39,"GRASS","PERENNIAL","GRASS",14
"696","PAPPOPHORUM CAESPITOSUM",4600,"naposta.ar",1,5,5,10,10,5,5,20.7,0.42,NA,10.705,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",55
"697","PAPPOSTIPA SPECIOSA",6141,"spvdrt.ar",1,3,1.5,4,1.333333333,1,-0.166666667,NA,0.6096,NA,4.202740187,0.254,NA,NA,NA,"GRASS","PERENNIAL","GRASS",77
"698","PARTHENIUM INTEGRIFOLIUM",5647,"sand.us",1,4,4,5,5,1,1,15.3,0.7746,NA,10.84,1.8,NA,NA,NA,"FORB","PERENNIAL","FORB",68
"699","PASCOPYRUM SMITHII",3773,"kinsella.ca",1,105,21,105,21,0,0,16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667,"GRAMINOID","PERENNIAL","GRASS",45
"700","PASCOPYRUM SMITHII",3686,"kernnu.ca",1,1,1,0,0,-1,-1,16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667,"GRAMINOID","PERENNIAL","GRASS",44
"701","PASCOPYRUM SMITHII",4508,"mattheis.ca",1,0,0,1,1,1,1,16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667,"GRAMINOID","PERENNIAL","GRASS",53
"702","PASCOPYRUM SMITHII",4459,"matador.ca",1,11,3.666666667,16,5.333333333,5,1.666666667,16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667,"GRAMINOID","PERENNIAL","GRASS",52
"703","PASPALUM DILATATUM",1981,"chilcasdrt.ar",1,63.5,15.875,62.5,15.625,-1,-0.25,17.4533552,0.4722,8.133333333,16.30478,0.1524,0.102,18.37,0.62,"GRASS","PERENNIAL","GRASS",19
"704","PASPALUM DILATATUM",5681,"sclaudio.ar",1,1,1,0,0,-1,-1,17.4533552,0.4722,8.133333333,16.30478,0.1524,0.102,18.37,0.62,"GRASS","PERENNIAL","GRASS",69
"705","PASPALUM QUADRIFARIUM",5683,"sclaudio.ar",1,20,20,0,0,-20,-20,10,2,NA,2.825,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",69
"706","PASPALUM VAGINATUM",1987,"chilcasdrt.ar",1,0.25,0.25,0.25,0.25,0,0,3.6045301,0.03048,15.6,10.41,0.1524,NA,NA,NA,"GRASS","PERENNIAL","GRASS",19
"707","PEDICULARIS SYLVATICA",4153,"lygraint.no",1,0,0,1,1,1,1,NA,0.161666667,24.01,11.55,NA,NA,NA,NA,"FORB","NULL","FORB",49
"708","PELARGONIUM RODNEYANUM",3430,"jilpanger.au",1,1,0.5,1,1,0,0.5,NA,0.4,NA,16.370301,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",40
"709","PENSTEMON ALBIDUS",1528,"cdpt_drt.us",1,0,0,0.5,0.5,0.5,0.5,16.68,0.13425,NA,9.692319451,NA,NA,NA,NA,"GRASS","PERENNIAL","FORB",13
"710","PERSICARIA VIVIPARA",5303,"passogavia.it",1,2.1,1.05,0.1,0.1,-2,-0.95,21.5,0.283,NA,22,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",63
"711","PHALARIS ARUNDINACEA",6195,"teshio.jp",1,50,25,25,12.5,-25,-12.5,27.64461715,1.564054762,NA,21.45431499,0.3556,0.181670595,159.3597052,0.252341667,"GRASS","PERENNIAL","GRASS",78
"712","PHEBALIUM SQUAMULOSUM",2893,"falls.au",1,4,1.333333333,1,1,-3,-0.333333333,17.6,1.375,NA,4.958314675,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",31
"713","PHLEUM ALPINUM",5307,"passogavia.it",1,0,0,0.2,0.2,0.2,0.2,24.71901341,0.19724,9.103855654,20.58967646,0.254,NA,73.35000002,0.25,"GRASS","PERENNIAL","GRASS",63
"714","PHLEUM PRATENSE",660,"bayrdrt.de",1,5,5,23,7.666666667,18,2.666666667,18.59699785,0.844195238,9.9,23.72403526,0.254,0.155576899,393.5587203,0.133333333,"GRASS","PERENNIAL","GRASS",6
"715","PHLOX HOODII",4978,"oreaa.us",1,7,3.5,6.5,1.625,-0.5,-1.875,23.27,0.02825,NA,13.95070877,0.54,0.180454545,107.0545926,0.2647,"FORB","PERENNIAL","FORB",60
"716","PHRAGMITES AUSTRALIS",6197,"teshio.jp",1,130,65,75,37.5,-55,-27.5,25.29984195,2.600709333,13.1,13.81737428,0.508,0.126872908,322.7959115,0.18602,"GRASS","PERENNIAL","GRASS",78
"717","PHYTEUMA HEMISPHAERICUM",5311,"passogavia.it",1,12,2.4,11.5,2.3,-0.5,-0.1,27,0.1,NA,19.5,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",63
"718","PICEA ABIES",3988,"kranz.de",1,300,50,300,50,0,0,13.01773524,NA,8.231665,5.074959129,0.7112,0.289806897,16.43077549,0.727774529,"TREE","PERENNIAL","WOODY",48
"719","PICRIS HIERACIOIDES",503,"baddrt.de",1,630,63,240,48,-390,-15,24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832,"FORB","PERENNIAL","FORB",5
"720","PICRIS HIERACIOIDES",3296,"jenadrt.de",1,9,4.5,6.5,2.166666667,-2.5,-2.333333333,24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832,"FORB","PERENNIAL","FORB",39
"721","PILOSELLA AURANTIACA",661,"bayrdrt.de",1,0,0,4,4,4,4,14.23505,0.358333333,NA,29.759314,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",6
"722","PILOSELLA AURANTIACA",6199,"teshio.jp",1,0,0,2,2,2,2,14.23505,0.358333333,NA,29.759314,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",78
"723","PILOSELLA PILOSELLOIDES",666,"bayrdrt.de",1,3,1.5,50.1,25.05,47.1,23.55,NA,0.455,NA,27.17333333,NA,0.187679414,13.38170314,NA,"FORB","PERENNIAL","FORB",6
"724","PIMELEA ALPINA",2895,"falls.au",1,5.5,1.833333333,3.5,1.166666667,-2,-0.666666667,NA,0.3,NA,10.434151,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",31
"725","PIMELEA HUMILIS",3433,"jilpanger.au",1,5,5,0.5,0.5,-4.5,-4.5,NA,0.5,NA,22.44,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",40
"726","PIMPINELLA SAXIFRAGA",104,"allmendb.ch",1,7.5,2.5,7.25,2.416666667,-0.25,-0.083333333,21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222,"FORB","PERENNIAL","FORB",1
"727","PIMPINELLA SAXIFRAGA",249,"allmendo.ch",1,7,2.333333333,6.5,2.166666667,-0.5,-0.166666667,21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222,"FORB","PERENNIAL","FORB",2
"728","PIMPINELLA SAXIFRAGA",5373,"pineta.es",1,3.5,1.75,1.5,0.5,-2,-1.25,21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222,"FORB","PERENNIAL","FORB",64
"729","PINUS HALEPENSIS",400,"ayora.es",1,1,1,0,0,-1,-1,13.51749374,NA,11.83333333,8.860462216,NA,NA,NA,NA,"TREE","PERENNIAL","WOODY",4
"730","PINUS PALUSTRIS",5648,"sand.us",1,5,1.666666667,11,3.666666667,6,2,10.6,NA,8.497036038,4.492397729,1.016,NA,13.76,0.71,"TREE","PERENNIAL","WOODY",68
"731","PLANTAGO EURYPHYLLA",2897,"falls.au",1,2,1,1,1,-1,0,45.18531954,0.03,NA,15.9845175,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",31
"732","PLANTAGO LANCEOLATA",5790,"scruzh.us",1,23.9314175,11.96570875,22.2222222,22.2222222,-1.7091953,10.25651345,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",70
"733","PLANTAGO LANCEOLATA",108,"allmendb.ch",1,0.25,0.25,2,1,1.75,0.75,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",1
"734","PLANTAGO LANCEOLATA",2199,"cowidrt.ca",1,0,0,2,2,2,2,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",23
"735","PLANTAGO LANCEOLATA",253,"allmendo.ch",1,1.5,0.75,0.75,0.75,-0.75,0,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",2
"736","PLANTAGO LANCEOLATA",5582,"rhijn.nl",1,35,5.833333333,12,4,-23,-1.833333333,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",67
"737","PLANTAGO LANCEOLATA",507,"baddrt.de",1,0.05,0.05,0.3,0.3,0.25,0.25,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",5
"738","PLANTAGO LANCEOLATA",6373,"yarradrt.au",1,1,1,0,0,-1,-1,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",81
"739","PLANTAGO LANCEOLATA",1992,"chilcasdrt.ar",1,2.75,1.375,0,0,-2.75,-1.375,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB",19
"740","PLANTAGO MEDIA",5375,"pineta.es",1,0.5,0.5,0,0,-0.5,-0.5,21.618,0.343555556,20.97373175,19.41312728,1.265,0.14470696,247.0511695,0.251542857,"FORB","NULL","FORB",64
"741","PLANTAGO PATAGONICA",6149,"spvdrt.ar",1,4,2,1,1,-3,-1,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB",77
"742","PLANTAGO PATAGONICA",4689,"nplatte.us",1,8,2,2,2,-6,0,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB",57
"743","PLANTAGO PATAGONICA",1529,"cdpt_drt.us",1,0.1,0.1,0,0,-0.1,-0.1,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB",13
"744","PLANTAGO PATAGONICA",1451,"capmcd.us",1,1.5,0.75,4,4,2.5,3.25,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB",11
"745","PLANTAGO PATAGONICA",4817,"oklah.us",1,1,0.5,0.5,0.5,-0.5,0,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB",59
"746","PLANTAGO PATAGONICA",1493,"capwhite.us",1,6,1.5,2,1,-4,-0.5,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB",12
"747","PLANTAGO RHODOSPERMA",824,"bfl.us",1,1,1,2,1,1,0,NA,NA,NA,17.37,NA,NA,NA,NA,"FORB","ANNUAL","FORB",7
"748","POA ALPINA",5315,"passogavia.it",1,10,2,15.8,3.16,5.8,1.16,13,0.298831111,16.9,21.51150438,0.254,NA,292.2,0.26,"GRASS","PERENNIAL","GRASS",63
"749","POA ANGUSTIFOLIA",2655,"elvadrt.ee",1,3,1,3,1.5,0,0.5,12.95,0.48,5.764,20.11666667,NA,0.316453559,NA,0.113446154,"GRASS","PERENNIAL","GRASS",27
"750","POA BULBOSA",5068,"oreac.us",1,8,2.666666667,0,0,-8,-2.666666667,17.70666667,0.3224,10.49,21.09,0.2032,NA,NA,0.01366667,"GRASS","ANNUAL","GRASS",61
"751","POA COMPRESSA",2763,"esw.ca",1,11,5.5,6,3,-5,-2.5,13.678,0.2491,8.04,20.91883636,0.254,NA,54.78896667,0.53,"GRASS","PERENNIAL","GRASS",28
"752","POA HIEMATA",2899,"falls.au",1,275,45.83333333,125,41.66666667,-150,-4.166666667,13.7803809,0.6,NA,3.35531,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",31
"753","POA HOTHAMENSIS",2901,"falls.au",1,1,0.5,0,0,-1,-0.5,18.1774119,0.9,NA,5.099444,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",31
"754","POA LANIGERA",4385,"marcdrt.ar",1,20,10,11,2.75,-9,-7.25,NA,NA,NA,24,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",51
"755","POA LIGULARIS",1851,"chacra.ar",1,5,5,1,1,-4,-4,22.4,1.2,10.4,6.944926731,0.7,NA,NA,NA,"GRASS","PERENNIAL","GRASS",17
"756","POA PRATENSIS",675,"bayrdrt.de",1,25,8.333333333,33,6.6,8,-1.733333333,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",6
"757","POA PRATENSIS",3576,"kernb.ca",1,68,22.66666667,55,18.33333333,-13,-4.333333333,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",43
"758","POA PRATENSIS",3691,"kernnu.ca",1,10,10,5,5,-5,-5,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",44
"759","POA PRATENSIS",4465,"matador.ca",1,0,0,0.5,0.5,0.5,0.5,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",52
"760","POA PRATENSIS",2201,"cowidrt.ca",1,19,3.8,14,2.8,-5,-1,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",23
"761","POA PRATENSIS",6323,"validate.fr",1,109,21.8,69,13.8,-40,-8,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",80
"762","POA PRATENSIS",3778,"kinsella.ca",1,315,63,260,52,-55,-11,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",45
"763","POA PRATENSIS",3302,"jenadrt.de",1,45,15,27,9,-18,-6,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",39
"764","POA PRATENSIS",1347,"brookdale.ca",1,32.75,6.55,31.25,6.25,-1.5,-0.3,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",10
"765","POA PRATENSIS",1698,"cedartrait.us",1,33,4.125,13,2.6,-20,-1.525,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",15
"766","POA PRATENSIS",1600,"cedarsav.us",1,54,5.4,28,5.6,-26,0.2,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS",14
"767","POA SECUNDA",4713,"octc.us",1,165.0442414,16.50442414,148.2465954,14.82465954,-16.797646,-1.6797646,16.12,0.42672,14.54,11.51,0.254,NA,197.6,NA,"GRASS","PERENNIAL","GRASS",58
"768","POA SECUNDA",4693,"nplatte.us",1,2,2,2,2,0,0,16.12,0.42672,14.54,11.51,0.254,NA,197.6,NA,"GRASS","PERENNIAL","GRASS",57
"769","POA SECUNDA",5073,"oreac.us",1,3.5,3.5,3.5,3.5,0,0,16.12,0.42672,14.54,11.51,0.254,NA,197.6,NA,"GRASS","PERENNIAL","GRASS",61
"770","POA TRIVIALIS",3308,"jenadrt.de",1,2.5,1.25,2,2,-0.5,0.75,34.02187304,0.640983219,31.34075583,38.18960088,0.3048,0.080269491,NA,0.173758288,"GRASS","PERENNIAL","GRASS",39
"771","POA TRIVIALIS",513,"baddrt.de",1,4.21,1.403333333,0.01,0.01,-4.2,-1.393333333,34.02187304,0.640983219,31.34075583,38.18960088,0.3048,0.080269491,NA,0.173758288,"GRASS","PERENNIAL","GRASS",5
"772","POLYGALA CONFUSA",6261,"ukulingadrt.za",1,3,3,0,0,-3,-3,NA,NA,NA,20.29,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",79
